tile_id,device_id,timestamp_utc,temperature_c,latitude,longitude,altitude_m,city,country
T1,02:00:00:bd:f2:84,2026-02-07T18:14:42+00:00,6.2,52.782271,4.695314,1,Schagen,NL
T1,02:00:00:03:60:7c,2026-02-07T18:15:09+00:00,7.8,52.7705420975426,4.74382996559143,1,Sint Maarten,NL
T1,02:00:00:28:6c:ea,2026-02-07T18:13:15+00:00,6.9,52.7815271368358,4.72675070614358,1,Schagen,NL
T1,02:00:00:70:39:44,2026-02-07T18:17:12+00:00,7.7,52.8555451199437,4.71537172794342,0,Schagen,NL
T1,02:00:00:31:c4:96,2026-02-07T18:17:45+00:00,6.3,52.836069,4.753427,0,'t Zand,NL
T1,02:00:00:84:42:aa,2026-02-07T18:18:35+00:00,5.8,52.83597,4.756976,1,'t Zand,NL
T1,02:00:00:1f:71:be,2026-02-07T18:19:54+00:00,5.7,52.898488605342,4.71889823627119,1,Julianadorp,NL
T1,02:00:00:b5:77:80,2026-02-07T18:15:18+00:00,5.9,52.8987357,4.72553550000003,1,Julianadorp,NL
T1,02:00:00:03:62:44,2026-02-07T18:10:34+00:00,5.5,52.889665,4.73255,1,Den Helder,NL
T1,02:00:00:7a:b3:2c,2026-02-07T18:12:54+00:00,4.7,52.9364069095467,4.76720667984265,0,Den Helder,NL
T1,02:00:00:8d:cc:0a,2026-02-07T18:16:05+00:00,5.0,52.9528232,4.7573615,2,Den Helder,NL
T1,02:00:00:5e:da:78,2026-02-07T18:17:23+00:00,4.3,52.9520951995008,4.76806313189232,2,Den Helder,NL
T1,02:00:00:20:be:90,2026-02-07T18:13:56+00:00,4.1,53.094743,4.760777,2,De Koog,NL
T1,02:00:00:b2:a4:68,2026-02-07T18:15:26+00:00,10.6,51.981939,4.116003,3,Hook of Holland,NL
T1,02:00:00:bd:fd:9e,2026-02-07T18:11:55+00:00,10.0,51.989315,4.1239,0,Hook of Holland,NL
T1,02:00:00:27:18:5c,2026-02-07T18:16:23+00:00,9.4,51.9752349853516,4.13260555267334,2,Rotterdam,NL
T1,02:00:00:1c:4c:9c,2026-02-07T18:19:51+00:00,9.7,52.000983,4.153946,2,'s-Gravenzande,NL
T1,02:00:00:02:7e:7e,2026-02-07T18:18:51+00:00,10.3,52.0051395182984,4.16125371740983,1,Westland,NL
T1,02:00:00:2b:3f:7a,2026-02-07T18:13:18+00:00,9.9,51.992187,4.169172,1,'s-Gravenzande,NL
T1,02:00:00:a2:54:8e,2026-02-07T18:12:51+00:00,9.7,51.973908,4.257499,0,De Lier,NL
T1,02:00:00:12:3f:7e,2026-02-07T18:10:50+00:00,10.1,51.9777984619141,4.25448846817017,0,Westland,NL
T1,02:00:00:b5:87:84,2026-02-07T18:10:52+00:00,9.5,52.017124,4.2579894,0,Kwintsheul,NL
T1,02:00:00:ab:ef:78,2026-02-07T18:16:55+00:00,9.8,51.983687,4.36361,0,Delft,NL
T1,02:00:00:03:d9:e6,2026-02-07T18:12:33+00:00,9.3,51.9828491210938,4.36704349517822,1,Delft,NL
T1,02:00:00:b2:c1:72,2026-02-07T18:19:05+00:00,10.1,52.0013046264648,4.36315441131592,1,Delft,NL
T1,02:00:00:9c:f8:c8,2026-02-07T18:20:23+00:00,9.1,51.985931,4.466015,0,Berkel en Rodenrijs,NL
T1,02:00:00:00:2c:a4,2026-02-07T18:13:19+00:00,9.2,51.986022,4.472455,0,Lansingerland,NL
T1,02:00:00:84:0a:dc,2026-02-07T18:15:53+00:00,8.6,51.991034,4.465703,0,Berkel en Rodenrijs,NL
T1,02:00:00:a9:d2:8c,2026-02-07T18:12:04+00:00,7.9,51.9744304,4.58867879999997,0,Rotterdam,NL
T1,02:00:00:02:8c:ea,2026-02-07T18:16:55+00:00,9.3,51.983132,4.581831,0,Rotterdam,NL
T1,02:00:00:27:51:0e,2026-02-07T18:13:21+00:00,8.8,51.9841424024623,4.58367476215143,0,Rotterdam,NL
T1,02:00:00:1c:81:14,2026-02-07T18:19:19+00:00,8.8,52.006253,4.676457,0,Gouda,NL
T1,02:00:00:65:0c:ea,2026-02-07T18:18:06+00:00,7.8,51.9963035768543,4.68214752149594,0,Moordrecht,NL
T1,02:00:00:02:df:22,2026-02-07T18:16:34+00:00,8.9,52.0099768804583,4.6926795618518,0,Gouda,NL
T1,02:00:00:2e:d5:3a,2026-02-07T18:18:26+00:00,10.6,52.030807,4.168375,4,Ter Heijde,NL
T1,02:00:00:a4:3c:ea,2026-02-07T18:13:06+00:00,9.7,52.030387878418,4.17236995697021,2,Monster,NL
T1,02:00:00:a4:3f:00,2026-02-07T18:16:49+00:00,10.1,52.038005,4.191991,0,Monster,NL
T1,02:00:00:2c:fa:1c,2026-02-07T18:12:58+00:00,9.2,52.030983,4.29965,0,Rijswijk,NL
T1,02:00:00:33:c3:b6,2026-02-07T18:19:46+00:00,9.0,52.041359,4.261745,2,The Hague,NL
T1,02:00:00:3d:1d:84,2026-02-07T18:12:35+00:00,9.1,52.0434,4.2591,0,The Hague,NL
T1,02:00:00:32:e6:68,2026-02-07T18:14:17+00:00,9.0,52.030389,4.386364,0,The Hague,NL
T1,02:00:00:13:04:9e,2026-02-07T18:13:13+00:00,10.0,52.03365,4.36187000000005,0,The Hague,NL
T1,02:00:00:9c:d7:78,2026-02-07T18:19:47+00:00,8.7,52.040264,4.362028,0,The Hague,NL
T1,02:00:00:70:19:8e,2026-02-07T18:12:23+00:00,9.8,52.0391425410585,4.47068751201742,0,Pijnacker,NL
T1,02:00:00:63:3d:02,2026-02-07T18:17:02+00:00,9.7,52.0472747823329,4.46548104286194,0,Zoetermeer,NL
T1,02:00:00:a1:fe:ea,2026-02-07T18:17:54+00:00,9.7,52.044277,4.4693065,0,Zoetermeer,NL
T1,02:00:00:12:9c:b6,2026-02-07T18:15:51+00:00,8.3,52.047075,4.581155,0,Moerkapelle,NL
T1,02:00:00:6b:54:0e,2026-02-07T18:16:41+00:00,7.9,52.0469036,4.5818362,0,Zuidplas,NL
T1,02:00:00:a9:50:60,2026-02-07T18:15:24+00:00,8.7,52.047698,4.587318,0,Moerkapelle,NL
T1,02:00:00:3f:09:64,2026-02-07T18:16:48+00:00,8.3,52.030553,4.710979,1,Gouda,NL
T1,02:00:00:a4:27:b6,2026-02-07T18:18:46+00:00,9.2,52.031474,4.693968,0,Gouda,NL
T1,02:00:00:3a:1c:f0,2026-02-07T18:17:56+00:00,9.2,52.0854873657227,4.67949485778809,0,Alphen aan den Rijn,NL
T1,02:00:00:83:f9:24,2026-02-07T18:18:35+00:00,11.4,52.095879,4.25973080000002,4,The Hague,NL
T1,02:00:00:b2:bf:d0,2026-02-07T18:14:40+00:00,10.0,52.0948011,4.26743520000004,9,The Hague,NL
T1,02:00:00:74:51:22,2026-02-07T18:19:09+00:00,9.9,52.0970190248109,4.269330024726,6,The Hague,NL
T1,02:00:00:1e:25:42,2026-02-07T18:11:41+00:00,9.8,52.095224,4.390565,4,Leidschendam,NL
T1,02:00:00:7f:b2:d8,2026-02-07T18:11:44+00:00,8.5,52.0950108,4.3926855,0,Leidschendam,NL
T1,02:00:00:53:49:e8,2026-02-07T18:12:06+00:00,8.4,52.1093510610785,4.37356660986006,0,Wassenaar,NL
T1,02:00:00:13:48:f2,2026-02-07T18:20:19+00:00,8.9,52.1383267055258,4.46930246147369,4,Leiden,NL
T1,02:00:00:9b:48:94,2026-02-07T18:18:01+00:00,8.6,52.1413517,4.4649516,0,Voorschoten,NL
T1,02:00:00:bc:d6:1a,2026-02-07T18:20:37+00:00,8.5,52.1503829956055,4.46871995925903,1,Leiden,NL
T1,02:00:00:b9:66:72,2026-02-07T18:21:10+00:00,7.3,52.11797,4.63812000000001,0,Alphen aan den Rijn,NL
T1,02:00:00:2a:d8:a2,2026-02-07T18:17:07+00:00,8.0,52.118505,4.63766,0,Alphen aan den Rijn,NL
T1,02:00:00:a9:98:16,2026-02-07T18:17:28+00:00,9.0,52.114834,4.641565,0,Alphen aan den Rijn,NL
T1,02:00:00:02:93:84,2026-02-07T18:17:23+00:00,8.3,52.1065561,4.72730620000004,2,Zwammerdam,NL
T1,02:00:00:b9:15:1e,2026-02-07T18:16:56+00:00,8.1,52.107336,4.728494,0,Zwammerdam,NL
T1,02:00:00:65:5b:9e,2026-02-07T18:17:39+00:00,7.7,52.147685,4.685076,0,Alphen aan den Rijn,NL
T1,02:00:00:bd:0a:8e,2026-02-07T18:10:56+00:00,8.0,52.1624298095703,4.38511800765991,19,Wassenaar,NL
T1,02:00:00:7b:08:38,2026-02-07T18:14:16+00:00,9.9,52.204673,4.404758,3,Katwijk,NL
T1,02:00:00:84:03:9c,2026-02-07T18:15:37+00:00,9.3,52.181973,4.43534,0,Rijnsburg,NL
T1,02:00:00:05:7b:f0,2026-02-07T18:12:21+00:00,9.5,52.161454,4.471833,0,Leiden,NL
T1,02:00:00:7a:a3:16,2026-02-07T18:20:07+00:00,8.2,52.161396,4.475992,3,Leiden,NL
T1,02:00:00:b5:45:86,2026-02-07T18:21:04+00:00,8.9,52.178721,4.468814,2,Oegstgeest,NL
T1,02:00:00:b9:65:4e,2026-02-07T18:13:05+00:00,7.9,52.177334,4.595655,0,Hoogmade,NL
T1,02:00:00:5f:61:f8,2026-02-07T18:18:01+00:00,9.1,52.17337,4.6298833,0,Woubrugge,NL
T1,02:00:00:17:c1:e0,2026-02-07T18:18:34+00:00,8.8,52.16939,4.634342,0,Woubrugge,NL
T1,02:00:00:64:2a:32,2026-02-07T18:15:24+00:00,7.5,52.1872722,4.6977901,0,Kaag en Braassem,NL
T1,02:00:00:74:41:e8,2026-02-07T18:12:37+00:00,7.9,52.179234,4.7187805,0,Ter Aar,NL
T1,02:00:00:03:64:d6,2026-02-07T18:19:35+00:00,7.3,52.19557,4.70623000000007,0,Nieuwkoop,NL
T1,02:00:00:03:cd:84,2026-02-07T18:19:50+00:00,8.7,52.232499,4.437953,0,Noordwijk,NL
T1,02:00:00:70:54:0e,2026-02-07T18:11:14+00:00,10.0,52.246739,4.432397,15,Noordwijk,NL
T1,02:00:00:83:ba:8c,2026-02-07T18:20:47+00:00,9.3,52.243194,4.436113,9,Noordwijk,NL
T1,02:00:00:b2:b5:ec,2026-02-07T18:19:54+00:00,8.3,52.22618,4.48032999999996,1,Voorhout,NL
T1,02:00:00:13:76:ee,2026-02-07T18:15:55+00:00,9.2,52.2251924,4.48597440000003,0,Teylingen,NL
T1,02:00:00:02:a2:ac,2026-02-07T18:19:28+00:00,8.2,52.22496,4.48854,0,Voorhout,NL
T1,02:00:00:1e:0c:6c,2026-02-07T18:13:18+00:00,8.2,52.254381,4.574299,0,Lisserbroek,NL
T1,02:00:00:bd:d4:56,2026-02-07T18:14:25+00:00,8.0,52.282842,4.573196,1,Hillegom,NL
T1,02:00:00:a9:9a:c0,2026-02-07T18:15:27+00:00,8.3,52.2850256671856,4.57413466944628,0,Hillegom,NL
T1,02:00:00:c2:2e:68,2026-02-07T18:19:04+00:00,8.1,52.257757,4.705741,0,Rijsenhout,NL
T1,02:00:00:2c:8f:94,2026-02-07T18:19:29+00:00,7.5,52.2557,4.7136,1,Rijsenhout,NL
T1,02:00:00:a9:d2:88,2026-02-07T18:15:24+00:00,7.8,52.2617816302565,4.7177267074585,0,Rijsenhout,NL
T1,02:00:00:bd:c9:0e,2026-02-07T18:19:12+00:00,8.4,52.303827,4.54746,0,Noordwijk,NL
T1,02:00:00:ab:e4:7a,2026-02-07T18:18:54+00:00,8.4,52.288833,4.575956,1,Hillegom,NL
T1,02:00:00:29:5a:06,2026-02-07T18:13:16+00:00,8.6,52.29001,4.57810500000003,2,Hillegom,NL
T1,02:00:00:ab:ed:78,2026-02-07T18:14:57+00:00,7.8,52.2926323,4.6576058,0,Hoofddorp,NL
T1,02:00:00:1e:01:86,2026-02-07T18:15:28+00:00,8.1,52.2942651400619,4.69299365114933,0,Haarlemmermeer,NL
T1,02:00:00:12:6f:32,2026-02-07T18:16:34+00:00,9.2,52.318768,4.675933,0,Hoofddorp,NL
T1,02:00:00:2f:12:b0,2026-02-07T18:18:55+00:00,9.1,52.3060853,4.69070409999995,0,Haarlemmermeer,NL
T1,02:00:00:ab:db:e0,2026-02-07T18:18:36+00:00,9.0,52.364787,4.52086100000004,14,Zandvoort,NL
T1,02:00:00:9c:d9:5e,2026-02-07T18:12:32+00:00,8.4,52.367741,4.525221,10,Zandvoort,NL
T1,02:00:00:a9:8b:b6,2026-02-07T18:19:34+00:00,8.4,52.3675,4.5304,6,Zandvoort,NL
T1,02:00:00:c2:32:aa,2026-02-07T18:11:44+00:00,7.2,52.372037,4.59458,8,Aerdenhout,NL
T1,02:00:00:b0:97:dc,2026-02-07T18:19:44+00:00,9.2,52.367772,4.606125,2,Haarlem,NL
T1,02:00:00:02:ea:00,2026-02-07T18:14:53+00:00,10.2,52.3632352276022,4.61015882569882,4,Haarlem,NL
T1,02:00:00:b9:44:aa,2026-02-07T18:13:44+00:00,7.1,52.375513,4.67675000000014,0,Vijfhuizen,NL
T1,02:00:00:27:b4:36,2026-02-07T18:13:10+00:00,9.8,52.3779792785645,4.7358570098877,0,Haarlemmermeer,NL
T1,02:00:00:27:4b:10,2026-02-07T18:16:21+00:00,9.9,52.37942,4.744301,0,Haarlemmermeer,NL
T1,02:00:00:b2:aa:ac,2026-02-07T18:14:28+00:00,8.7,52.448609,4.590747,10,IJmuiden,NL
T1,02:00:00:c2:48:08,2026-02-07T18:19:18+00:00,10.8,52.462179,4.59518099999997,12,IJmuiden,NL
T1,02:00:00:37:27:c4,2026-02-07T18:15:00+00:00,9.1,52.462665,4.602491,9,IJmuiden,NL
T1,02:00:00:b5:93:86,2026-02-07T18:18:52+00:00,7.9,52.443132,4.68768400000007,0,Velsen-Zuid,NL
T1,02:00:00:8d:da:3e,2026-02-07T18:13:00+00:00,9.4,52.4607588734721,4.73756432533264,0,Assendelft,NL
T1,02:00:00:73:c3:3e,2026-02-07T18:14:49+00:00,8.2,52.469413,4.748364,0,Assendelft,NL
T1,02:00:00:bd:20:42,2026-02-07T18:18:44+00:00,11.7,52.490773,4.590405,13,Wijk aan Zee,NL
T1,02:00:00:a2:61:20,2026-02-07T18:17:40+00:00,9.1,52.4932975227619,4.60278952387853,8,Wijk aan Zee,NL
T1,02:00:00:1c:4f:ce,2026-02-07T18:19:44+00:00,10.6,52.492031,4.644317,2,Beverwijk,NL
T1,02:00:00:63:48:12,2026-02-07T18:19:57+00:00,8.1,52.4925710517851,4.68104579285944,0,Beverwijk,NL
T1,02:00:00:70:4d:7a,2026-02-07T18:14:30+00:00,8.7,52.4936408996582,4.68717861175537,0,Heemskerk,NL
T1,02:00:00:c2:3f:1a,2026-02-07T18:20:54+00:00,9.0,52.494114652513,4.69021010199475,0,Heemskerk,NL
T1,02:00:00:27:2c:12,2026-02-07T18:13:24+00:00,8.4,52.5579643249512,4.65175914764404,11,Castricum,NL
T1,02:00:00:2b:20:f8,2026-02-07T18:19:16+00:00,9.4,52.552362718395,4.66431157696726,4,Castricum,NL
T1,02:00:00:00:f7:ea,2026-02-07T18:19:45+00:00,7.9,52.552456056786,4.66874740076037,2,Castricum,NL
T1,02:00:00:74:79:86,2026-02-07T18:15:57+00:00,7.8,52.552171,4.67676,0,Castricum,NL
T1,02:00:00:1e:29:bc,2026-02-07T18:17:20+00:00,7.7,52.5527741059377,4.67968852112378,2,Castricum,NL
T1,02:00:00:c2:30:06,2026-02-07T18:14:31+00:00,7.4,52.5531308,4.67755859999996,2,Castricum,NL
T1,02:00:00:b5:ac:40,2026-02-07T18:11:49+00:00,9.0,52.622938,4.628717,11,Bergen,NL
T1,02:00:00:00:da:fe,2026-02-07T18:15:10+00:00,7.9,52.62333,4.630068,11,Bergen,NL
T1,02:00:00:31:ea:ec,2026-02-07T18:13:46+00:00,7.9,52.6170874425851,4.65225869437614,1,Bergen (NH),NL
T1,02:00:00:63:41:1a,2026-02-07T18:18:21+00:00,7.6,52.6295856026728,4.71791982650757,2,Alkmaar,NL
T1,02:00:00:01:aa:12,2026-02-07T18:20:19+00:00,8.7,52.633442,4.7215387,2,Alkmaar,NL
T1,02:00:00:ab:c4:e2,2026-02-07T18:15:19+00:00,9.8,52.6328430175781,4.72380399703979,2,Alkmaar,NL
T1,02:00:00:27:ae:c8,2026-02-07T18:18:22+00:00,8.3,52.7215407,4.66826059999999,7,Bergen,NL
T1,02:00:00:b5:8c:98,2026-02-07T18:16:10+00:00,8.4,52.72586,4.664929,0,Bergen (NH),NL
T1,02:00:00:58:df:da,2026-02-07T18:21:16+00:00,8.8,52.724409,4.670942,1,Groet,NL
T1,02:00:00:1e:33:cc,2026-02-07T18:18:32+00:00,7.8,52.6809874259691,4.701247215271,2,Bergen,NL
T1,02:00:00:6b:41:68,2026-02-07T18:14:02+00:00,8.9,52.685196,4.699164,12,Bergen (NH),NL
T1,02:00:00:58:cf:c4,2026-02-07T18:17:02+00:00,8.4,52.685709,4.699745,1,Bergen (NH),NL
T2,02:00:00:b5:46:16,2026-02-07T18:11:35+00:00,5.9,52.7854984,4.78161770000005,1,Schagen,NL
T2,02:00:00:af:76:96,2026-02-07T18:13:33+00:00,6.9,52.7873,4.781753,1,Schagen,NL
T2,02:00:00:3f:5f:2a,2026-02-07T18:12:30+00:00,6.1,52.780815,4.784676,2,Schagen,NL
T2,02:00:00:04:c5:4e,2026-02-07T18:11:19+00:00,5.7,52.7394828796387,4.89765691757202,2,Hollands Kroon,NL
T2,02:00:00:bd:de:b6,2026-02-07T18:16:50+00:00,5.8,52.7485771179199,4.90647745132446,0,Hollands Kroon,NL
T2,02:00:00:3c:05:86,2026-02-07T18:18:25+00:00,6.0,52.748352,4.908705,0,Winkel,NL
T2,02:00:00:17:e9:d2,2026-02-07T18:18:58+00:00,6.2,52.752353,5.115565,0,Wervershoof,NL
T2,02:00:00:b5:9a:b0,2026-02-07T18:11:55+00:00,5.1,52.7522982749197,5.11879180227656,0,Wervershoof,NL
T2,02:00:00:83:7c:ba,2026-02-07T18:18:21+00:00,5.6,52.759985,5.100502,0,Medemblik,NL
T2,02:00:00:02:8b:76,2026-02-07T18:18:41+00:00,5.3,52.739643,5.21855,0,Andijk,NL
T2,02:00:00:69:2c:06,2026-02-07T18:12:02+00:00,5.6,52.7906,5.642971,0,Creil,NL
T2,02:00:00:65:6d:a4,2026-02-07T18:11:31+00:00,5.0,52.7714297864491,5.7544809219853,0,Bant,NL
T2,02:00:00:b2:b1:56,2026-02-07T18:18:17+00:00,4.6,52.7566176276353,6.0143943541315,0,Steenwijkerland,NL
T2,02:00:00:1b:08:90,2026-02-07T18:11:03+00:00,8.5,52.857474,4.817806,0,Anna Paulowna,NL
T2,02:00:00:19:df:a2,2026-02-07T18:12:32+00:00,6.9,52.8525236,4.8258971,0,Anna Paulowna,NL
T2,02:00:00:c2:36:78,2026-02-07T18:19:37+00:00,6.6,52.8199884,4.87171090000003,0,Wieringerwaard,NL
T2,02:00:00:65:34:a0,2026-02-07T18:19:04+00:00,6.1,52.80655,4.991302,0,Hollands Kroon,NL
T2,02:00:00:74:34:1a,2026-02-07T18:16:30+00:00,5.6,52.8627772058634,4.95796123467073,1,Slootdorp,NL
T2,02:00:00:05:85:62,2026-02-07T18:16:05+00:00,5.0,52.8064615663316,4.9970855928303,0,Hollands Kroon,NL
T2,02:00:00:b5:4b:54,2026-02-07T18:20:51+00:00,4.5,52.8276443481445,5.02756309509277,0,Wieringerwerf,NL
T2,02:00:00:28:9f:8a,2026-02-07T18:11:07+00:00,4.0,52.8484127,5.0286064,0,Hollands Kroon,NL
T2,02:00:00:7a:86:6e,2026-02-07T18:13:49+00:00,6.0,52.86035,5.513869,0,Oudemirdum,NL
T2,02:00:00:9b:52:68,2026-02-07T18:16:36+00:00,5.6,52.8424946855864,5.7100855510111,3,Lemmer,NL
T2,02:00:00:bd:f1:c2,2026-02-07T18:16:33+00:00,5.1,52.844242,5.70066,3,De Fryske Marren,NL
T2,02:00:00:58:b7:78,2026-02-07T18:14:19+00:00,5.2,52.855972,5.699104,2,Lemmer,NL
T2,02:00:00:34:00:4a,2026-02-07T18:15:34+00:00,7.1,52.810301,5.938404,0,Ossenzijl,NL
T2,02:00:00:7a:d3:22,2026-02-07T18:14:17+00:00,5.7,52.819736,5.9663324,0,Oldemarkt,NL
T2,02:00:00:a9:5f:a2,2026-02-07T18:21:14+00:00,5.9,52.865919,4.816168,0,Anna Paulowna,NL
T2,02:00:00:b5:b9:36,2026-02-07T18:13:29+00:00,4.2,52.889589,4.918296,8,Westerland,NL
T2,02:00:00:af:2b:60,2026-02-07T18:19:33+00:00,4.1,52.896911,4.950288,4,Westerland,NL
T2,02:00:00:2e:f1:ac,2026-02-07T18:15:51+00:00,4.5,52.905671,4.960073,5,Hippolytushoef,NL
T2,02:00:00:bd:d5:0e,2026-02-07T18:14:19+00:00,5.1,52.884559,5.356359,1,Stavoren,NL
T2,02:00:00:3f:30:b6,2026-02-07T18:13:41+00:00,5.0,52.8783445652074,5.37005066871643,0,Stavoren,NL
T2,02:00:00:c2:2e:2a,2026-02-07T18:16:20+00:00,4.8,52.8827820528833,5.38133348860213,0,Stavoren,NL
T2,02:00:00:05:4a:b0,2026-02-07T18:20:04+00:00,5.1,52.918566,5.447762,1,Súdwest-Fryslân,NL
T2,02:00:00:b9:5c:28,2026-02-07T18:12:19+00:00,5.6,52.899563,5.57735,0,Balk,NL
T2,02:00:00:2c:84:58,2026-02-07T18:15:59+00:00,4.6,52.9253196716309,5.54131937026978,0,De Fryske Marren,NL
T2,02:00:00:00:de:44,2026-02-07T18:19:19+00:00,4.6,52.8938606628448,5.64625219573827,4,Sloten,NL
T2,02:00:00:13:52:36,2026-02-07T18:18:54+00:00,5.8,52.921413,5.7369785,1,Sint Nicolaasga,NL
T2,02:00:00:a9:50:36,2026-02-07T18:16:41+00:00,5.3,52.9237773,5.7448678,3,De Fryske Marren,NL
T2,02:00:00:b4:ed:30,2026-02-07T18:16:20+00:00,5.5,52.875385,5.823081,0,Delfstrahuizen,NL
T2,02:00:00:70:17:e8,2026-02-07T18:16:19+00:00,4.7,52.881571,5.869858,0,Delfstrahuizen,NL
T2,02:00:00:58:ca:5a,2026-02-07T18:11:44+00:00,5.3,52.8720805398836,5.97106074047301,1,Weststellingwerf,NL
T2,02:00:00:01:27:cc,2026-02-07T18:18:14+00:00,5.6,52.8688338,5.98714110000005,0,Wolvega,NL
T2,02:00:00:2f:2e:b4,2026-02-07T18:14:48+00:00,6.4,52.879061,5.995424,0,Weststellingwerf,NL
T2,02:00:00:2e:b0:0e,2026-02-07T18:12:09+00:00,4.9,52.932319,5.000839,7,Hollands Kroon,NL
T2,02:00:00:73:a8:22,2026-02-07T18:20:30+00:00,4.4,52.931841,5.009892,6,Den Oever,NL
T2,02:00:00:b5:b2:dc,2026-02-07T18:15:45+00:00,4.8,52.973732,5.44029,1,Workum,NL
T2,02:00:00:b5:ab:0a,2026-02-07T18:13:17+00:00,4.8,52.9775,5.445,1,Workum,NL
T2,02:00:00:9d:04:ca,2026-02-07T18:15:20+00:00,5.0,52.98067,5.457686,0,Workum,NL
T2,02:00:00:14:4d:76,2026-02-07T18:14:37+00:00,5.0,52.9709587097168,5.61115884780884,1,Súdwest-Fryslân,NL
T2,02:00:00:b2:ac:36,2026-02-07T18:20:16+00:00,4.9,52.97567,5.6198025,0,Heeg,NL
T2,02:00:00:b2:bd:be,2026-02-07T18:15:29+00:00,4.7,52.9601165,5.6582292,0,Súdwest-Fryslân,NL
T2,02:00:00:b2:b6:4a,2026-02-07T18:20:20+00:00,5.8,52.958679,5.72264000000001,3,Langweer,NL
T2,02:00:00:64:f8:fa,2026-02-07T18:19:16+00:00,5.4,52.939306,5.757512,0,Sint Nicolaasga,NL
T2,02:00:00:6b:7b:0e,2026-02-07T18:13:13+00:00,5.8,52.96684,5.791435,0,Joure,NL
T2,02:00:00:3c:11:32,2026-02-07T18:13:29+00:00,5.7,52.96725,5.79629000000008,3,Joure,NL
T2,02:00:00:af:68:08,2026-02-07T18:17:51+00:00,5.5,52.9324607849121,5.85350179672241,0,Sintjohannesga,NL
T2,02:00:00:27:18:9a,2026-02-07T18:11:26+00:00,6.4,52.953452,5.931153,0,Heerenveen,NL
T2,02:00:00:bc:b3:28,2026-02-07T18:16:35+00:00,6.0,52.961,5.8994,0,Nijehaske,NL
T2,02:00:00:b8:ee:ea,2026-02-07T18:13:43+00:00,5.2,52.962768,5.948832,0,Heerenveen,NL
T2,02:00:00:71:32:5c,2026-02-07T18:12:52+00:00,6.2,52.95655,5.95938000000003,0,Heerenveen,NL
T2,02:00:00:b5:83:d0,2026-02-07T18:21:04+00:00,5.5,52.967009,5.971145,0,De Knipe,NL
T2,02:00:00:bd:dc:70,2026-02-07T18:19:13+00:00,3.5,53.0052651,4.78751,2,Den Hoorn,NL
T2,02:00:00:a9:50:fe,2026-02-07T18:15:06+00:00,4.2,53.0533,4.794241,3,Den Burg,NL
T2,02:00:00:b9:60:e4,2026-02-07T18:10:40+00:00,4.8,53.0051909,5.4298566,0,Súdwest-Fryslân,NL
T2,02:00:00:1e:0b:54,2026-02-07T18:19:30+00:00,5.0,53.039844,5.499357,1,Tjerkwerd,NL
T2,02:00:00:27:2c:90,2026-02-07T18:21:15+00:00,4.7,53.039316,5.50178,0,Tjerkwerd,NL
T2,02:00:00:b0:aa:72,2026-02-07T18:18:33+00:00,5.0,53.0255928039551,5.53258752822876,0,Blauwhuis,NL
T2,02:00:00:b5:70:54,2026-02-07T18:19:54+00:00,5.0,52.994946,5.549025,0,Oudega,NL
T2,02:00:00:33:ef:3c,2026-02-07T18:17:21+00:00,4.8,53.02798,5.63101000000008,0,Sneek,NL
T2,02:00:00:1e:14:7e,2026-02-07T18:14:16+00:00,4.8,53.0404099799408,5.6280362589996,0,Súdwest-Fryslân,NL
T2,02:00:00:b5:7f:be,2026-02-07T18:15:11+00:00,5.0,53.028375,5.64658,1,Sneek,NL
T2,02:00:00:05:dd:52,2026-02-07T18:15:36+00:00,6.5,53.013032,5.77433700000002,0,Goingarijp,NL
T2,02:00:00:3f:6f:66,2026-02-07T18:15:33+00:00,5.3,53.002731,5.7885965,0,De Fryske Marren,NL
T2,02:00:00:2f:2d:ee,2026-02-07T18:16:20+00:00,5.0,53.0491256612177,5.82226787116733,0,Heerenveen,NL
T2,02:00:00:74:76:92,2026-02-07T18:14:14+00:00,5.2,53.0466247626349,5.839684009552,0,Akkrum,NL
T2,02:00:00:7f:c3:5e,2026-02-07T18:14:17+00:00,6.2,53.0506519434181,5.84018717871913,0,Akkrum,NL
T2,02:00:00:c2:3c:06,2026-02-07T18:18:15+00:00,5.5,52.996057,5.944501,0,Tjalleberd,NL
T2,02:00:00:1f:82:d2,2026-02-07T18:16:40+00:00,5.6,52.996607,5.9444,3,Tjalleberd,NL
T2,02:00:00:6b:52:40,2026-02-07T18:17:52+00:00,4.2,53.057477,4.789395,2,Den Burg,NL
T2,02:00:00:84:07:1e,2026-02-07T18:15:26+00:00,4.0,53.05732,4.79576000000003,1,Den Burg,NL
T2,02:00:00:84:92:a4,2026-02-07T18:14:38+00:00,4.5,53.055745,4.800475,0,Den Burg,NL
T2,02:00:00:06:0f:e6,2026-02-07T18:14:03+00:00,5.3,53.056255,5.4058776,2,Makkum,NL
T2,02:00:00:84:0c:40,2026-02-07T18:16:15+00:00,6.0,53.065813,5.516479,0,Bolsward,NL
T2,02:00:00:a4:61:22,2026-02-07T18:12:21+00:00,5.1,53.070626,5.53527600000001,0,Bolsward,NL
T2,02:00:00:12:aa:aa,2026-02-07T18:11:17+00:00,4.7,53.062458,5.538206,0,Bolsward,NL
T2,02:00:00:34:09:f4,2026-02-07T18:11:40+00:00,4.8,53.0685065,5.5371558,0,Bolsward,NL
